"HAFAS_ID";"RMV_ID";"DHID";"HST_NAME";"NAME_FAHRPLAN";"X_GK3_WERT";"Y_GK3_WERT";"X_WGS84";"Y_WGS84";"LNO";"IST_BAHNHOF";"GUELTIG_AB";"GUELTIG_BIS";"VERBUND_1_ISTGLEICH_RMV";"LAND";"RP";"LANDKREIS";"GEMEINDENAME";"ORTSTEILNAME";"AGS_LAND";"AGS_RP";"AGS_LK";"AGS_G";"AGS_OT"
"3040297";"40297";"de:06534:40297";"Biedenkopfer Straße";"Lahntal-Göttingen Biedenkopfer Straße";"3484152";"5637694";"8,77379807982298";"50,8743686721428";"RNV MRB";"0";"25.11.2024";"null";"1";"Hessen";"Gießen";"Marburg-Biedenkopf";"Lahntal";"Göttingen";"06";"5";"34";"012";"030"
"3020008";"20008";"de:06534:20008";"Frankenberger Straße";"Lahntal-Göttingen Frankenberger Straße";"3484067";"5637949";"8,77257935752262";"50,8766585321909";"RNV MRB";"0";"01.01.1995";"null";"1";"Hessen";"Gießen";"Marburg-Biedenkopf";"Lahntal";"Göttingen";"06";"5";"34";"012";"030"
"3010217";"10217";"de:06534:10217";"Kasseler Straße";"Lahntal-Göttingen Kasseler Straße";"3484324";"5637726";"8,77624031640154";"50,8746610173726";"RNV MRB";"0";"01.01.1995";"null";"1";"Hessen";"Gießen";"Marburg-Biedenkopf";"Lahntal";"Göttingen";"06";"5";"34";"012";"030"
"3019811";"19811";"de:06534:19811";"Alte Schule";"Lahntal-Goßfelden Alte Schule";"3481777";"5636950";"8,74009354608586";"50,8676107730554";"RNV MRB";"0";"01.01.1995";"null";"1";"Hessen";"Gießen";"Marburg-Biedenkopf";"Lahntal";"Goßfelden";"06";"5";"34";"012";"040"
"3011094";"11094";"de:06534:11094";"Bahnhof";"Lahntal-Goßfelden Bahnhof";"3481691";"5637051";"8,73886686110068";"50,868515942916";"RNV MRB";"1";"01.01.1995";"null";"1";"Hessen";"Gießen";"Marburg-Biedenkopf";"Lahntal";"Goßfelden";"06";"5";"34";"012";"040"
"3020025";"20025";"de:06534:20025";"Brunnenquell";"Lahntal-Goßfelden Brunnenquell";"3482288";"5636065";"8,74739515837689";"50,8596713874806";"RNV MRB";"0";"01.01.1995";"null";"1";"Hessen";"Gießen";"Marburg-Biedenkopf";"Lahntal";"Goßfelden";"06";"5";"34";"012";"040"
"3010399";"10399";"de:06534:10399";"Grundschule";"Lahntal-Goßfelden Grundschule";"3482098";"5637035";"8,74464917049183";"50,8683848785853";"RNV MRB";"0";"01.01.1995";"null";"1";"Hessen";"Gießen";"Marburg-Biedenkopf";"Lahntal";"Goßfelden";"06";"5";"34";"012";"040"
"3026466";"26466";"de:06534:26466";"Kaffeestraße";"Lahntal-Goßfelden Kaffeestraße";"3481948";"5636653";"8,74253726099361";"50,864946406361";"RNV MRB";"0";"01.01.1995";"null";"1";"Hessen";"Gießen";"Marburg-Biedenkopf";"Lahntal";"Goßfelden";"06";"5";"34";"012";"040"
"3020027";"20027";"de:06534:20027";"Marburger Straße";"Lahntal-Goßfelden Marburger Straße";"3482121";"5636226";"8,74501546138643";"50,8611134758934";"RNV MRB";"0";"01.01.1995";"null";"1";"Hessen";"Gießen";"Marburg-Biedenkopf";"Lahntal";"Goßfelden";"06";"5";"34";"012";"040"
"3040601";"40601";"de:06534:40601";"Dorfstraße (Ersatz)";"Lahntal-Kernbach Dorfstraße (Ersatz)";"3474721";"5635848";"8,6399403484851";"50,857439297192";"RNV MRB";"0";"04.05.2026";"30.06.2026";"1";"Hessen";"Gießen";"Marburg-Biedenkopf";"Lahntal";"Kernbach";"06";"5";"34";"012";"050"
"3040600";"40600";"de:06534:40600";"Försterweg (Ersatz)";"Lahntal-Kernbach Försterweg (Ersatz)";"3474831";"5636053";"8,64148843357878";"50,859286830442";"RNV MRB";"0";"01.05.2026";"31.05.2026";"1";"Hessen";"Gießen";"Marburg-Biedenkopf";"Lahntal";"Kernbach";"06";"5";"34";"012";"050"
"3013198";"13198";"de:06534:13198";"Heidestraße";"Lahntal-Kernbach Heidestraße";"3474617";"5635728";"8,63847169543335";"50,8563560665896";"RNV MRB";"0";"01.01.1995";"null";"1";"Hessen";"Gießen";"Marburg-Biedenkopf";"Lahntal";"Kernbach";"06";"5";"34";"012";"050"
"3010421";"10421";"de:06534:10421";"Alter Bahnhof";"Lahntal-Sarnau Alter Bahnhof";"3483808";"5637528";"8,76891822028719";"50,8728669484056";"RNV MRB";"0";"04.07.2010";"null";"1";"Hessen";"Gießen";"Marburg-Biedenkopf";"Lahntal";"Sarnau";"06";"5";"34";"012";"060"
"3013205";"13205";"de:06534:13205";"Am Schacht";"Lahntal-Sarnau Am Schacht";"3482985";"5637221";"8,75724051709742";"50,8700836521871";"RNV MRB";"0";"01.01.1995";"null";"1";"Hessen";"Gießen";"Marburg-Biedenkopf";"Lahntal";"Sarnau";"06";"5";"34";"012";"060"
"3019809";"19809";"de:06534:19809";"Lahnbrücke";"Lahntal-Sarnau Lahnbrücke";"3482899";"5636832";"8,75603703052511";"50,8665843829928";"RNV MRB";"0";"01.01.1995";"null";"1";"Hessen";"Gießen";"Marburg-Biedenkopf";"Lahntal";"Sarnau";"06";"5";"34";"012";"060"
"3011095";"11095";"de:06534:11095";"Lahntal-Sarnau Bahnhof";"Lahntal-Sarnau Bahnhof";"3482912";"5637349";"8,75619751355429";"50,8712320905206";"RNV MRB";"1";"01.01.1995";"null";"1";"Hessen";"Gießen";"Marburg-Biedenkopf";"Lahntal";"Sarnau";"06";"5";"34";"012";"060"
"3011093";"11093";"de:06534:11093";"Bahnhof";"Lahntal-Sterzhausen Bahnhof";"3479595";"5636308";"8,70913425445575";"50,8617668767102";"RNV MRB";"1";"01.01.1995";"null";"1";"Hessen";"Gießen";"Marburg-Biedenkopf";"Lahntal";"Sterzhausen";"06";"5";"34";"012";"070"
"3013202";"13202";"de:06534:13202";"Grundschule";"Lahntal-Sterzhausen Grundschule";"3479167";"5636502";"8,7030442636259";"50,8634954662488";"RNV MRB";"0";"01.01.1995";"null";"1";"Hessen";"Gießen";"Marburg-Biedenkopf";"Lahntal";"Sterzhausen";"06";"5";"34";"012";"070"
"3013203";"13203";"de:06534:13203";"In der Hohl";"Lahntal-Sterzhausen In der Hohl";"3479052";"5636420";"8,70141554214704";"50,8627542109938";"RNV MRB";"0";"01.01.1995";"null";"1";"Hessen";"Gießen";"Marburg-Biedenkopf";"Lahntal";"Sterzhausen";"06";"5";"34";"012";"070"
"3010329";"10329";"de:06534:10329";"Sandweg";"Lahntal-Sterzhausen Sandweg";"3478974";"5636150";"8,70032320023957";"50,8603243507026";"RNV MRB";"0";"01.01.1995";"null";"1";"Hessen";"Gießen";"Marburg-Biedenkopf";"Lahntal";"Sterzhausen";"06";"5";"34";"012";"070"
"3010237";"10237";"de:06534:10237";"Untere Bahnhofstraße";"Lahntal-Sterzhausen Untere Bahnhofstraße";"3479423";"5636399";"8,70668619526607";"50,8625787748127";"RNV MRB";"0";"01.01.1995";"null";"1";"Hessen";"Gießen";"Marburg-Biedenkopf";"Lahntal";"Sterzhausen";"06";"5";"34";"012";"070"
"3010214";"10214";"de:06534:10214";"Gutenbergstraße";"Lohra-Altenvers Gutenbergstraße";"3472959";"5619435";"8,61612495116344";"50,7098226072486";"RNV MRB";"0";"01.01.1995";"null";"1";"Hessen";"Gießen";"Marburg-Biedenkopf";"Lohra";"Altenvers";"06";"5";"34";"013";"010"
"3013234";"13234";"de:06534:13234";"Raiffeisenkasse";"Lohra-Altenvers Raiffeisenkasse";"3473277";"5619397";"8,62062964224576";"50,7094957312326";"RNV MRB";"0";"01.01.1995";"null";"1";"Hessen";"Gießen";"Marburg-Biedenkopf";"Lohra";"Altenvers";"06";"5";"34";"013";"010"
"3019918";"19918";"de:06534:19918";"Abzw. Etzelmühle";"Lohra-Damm Abzweig Etzelmühle";"3475515";"5620775";"8,652221482138";"50,7219814284015";"RNV MRB";"0";"01.01.1995";"null";"1";"Hessen";"Gießen";"Marburg-Biedenkopf";"Lohra";"Damm";"06";"5";"34";"013";"020"
"3019976";"19976";"de:06534:19976";"Am Brachthof";"Lohra-Damm Am Brachthof";"3476089";"5621299";"8,66031576899749";"50,7267156681036";"RNV MRB";"0";"01.01.1995";"null";"1";"Hessen";"Gießen";"Marburg-Biedenkopf";"Lohra";"Damm";"06";"5";"34";"013";"020"
"3013235";"13235";"de:06534:13235";"Etzelmühle";"Lohra-Damm Etzelmühle";"3475150";"5620463";"8,6470738376958";"50,7191613076149";"RNV MRB";"0";"01.01.1995";"null";"1";"Hessen";"Gießen";"Marburg-Biedenkopf";"Lohra";"Damm";"06";"5";"34";"013";"020"
"3010298";"10298";"de:06534:10298";"Furtbach";"Lohra-Damm Furtbach";"3474792";"5621527";"8,64193183790672";"50,7287103351909";"RNV MRB";"0";"01.01.1995";"null";"1";"Hessen";"Gießen";"Marburg-Biedenkopf";"Lohra";"Damm";"06";"5";"34";"013";"020"
"3040122";"40122";"de:06534:40122";"Ringstraße (Ersatz)";"Lohra-Damm Ringstraße (Ersatz)";"3475193";"5621217";"8,6476319761261";"50,7259409697941";"RNV MRB";"0";"17.02.2025";"null";"1";"Hessen";"Gießen";"Marburg-Biedenkopf";"Lohra";"Damm";"06";"5";"34";"013";"020"
"3013237";"13237";"de:06534:13237";"Rodelweg";"Lohra-Damm Rodelweg";"3475139";"5621155";"8,64687141319233";"50,7253813330273";"RNV MRB";"0";"01.01.1995";"null";"1";"Hessen";"Gießen";"Marburg-Biedenkopf";"Lohra";"Damm";"06";"5";"34";"013";"020"
"3020892";"20892";"de:06534:20892";"Bornweg";"Lohra-Kirchvers Bornweg";"3472420";"5617008";"8,60867561990335";"50,6879805990608";"RNV MRB";"0";"01.01.1995";"null";"1";"Hessen";"Gießen";"Marburg-Biedenkopf";"Lohra";"Kirchvers";"06";"5";"34";"013";"030"
"3013229";"13229";"de:06534:13229";"Gießener Landstraße";"Lohra-Kirchvers Gießener Landstraße";"3472416";"5616926";"8,6086251407417";"50,6872432973271";"RNV MRB";"0";"01.01.1995";"null";"1";"Hessen";"Gießen";"Marburg-Biedenkopf";"Lohra";"Kirchvers";"06";"5";"34";"013";"030"
"3010477";"10477";"de:06534:10477";"Kreuzmühle";"Lohra-Kirchvers Kreuzmühle";"3473165";"5617598";"8,61917484827828";"50,6933190696482";"RNV MRB";"0";"09.01.2023";"null";"1";"Hessen";"Gießen";"Marburg-Biedenkopf";"Lohra";"Kirchvers";"06";"5";"34";"013";"030"
"3010409";"10409";"de:06534:10409";"Wellergasse";"Lohra-Kirchvers Wellergasse";"3472493";"5616993";"8,60970971956948";"50,6878492190333";"RNV MRB";"0";"25.05.2009";"null";"1";"Hessen";"Gießen";"Marburg-Biedenkopf";"Lohra";"Kirchvers";"06";"5";"34";"013";"030"
"3019916";"19916";"de:06534:19916";"Abzw. Kehna";"Lohra Abzweig Kehna";"3474652";"5622741";"8,6398655254266";"50,7396170454395";"RNV MRB";"0";"01.01.1995";"null";"1";"Hessen";"Gießen";"Marburg-Biedenkopf";"Lohra";"Lohra";"06";"5";"34";"013";"040"
"3010448";"10448";"de:06534:10448";"Backhaus";"Lohra Backhaus";"3474214";"5622401";"8,63368459907157";"50,7365414516374";"RNV MRB";"0";"13.12.2015";"null";"1";"Hessen";"Gießen";"Marburg-Biedenkopf";"Lohra";"Lohra";"06";"5";"34";"013";"040"
"3013257";"13257";"de:06534:13257";"Biegenstraße";"Lohra Biegenstraße";"3473976";"5622232";"8,6303252408257";"50,7350116696141";"RNV MRB";"0";"01.01.1995";"null";"1";"Hessen";"Gießen";"Marburg-Biedenkopf";"Lohra";"Lohra";"06";"5";"34";"013";"040"
"3010319";"10319";"de:06534:10319";"Feuerwehr";"Lohra Feuerwehr";"3473369";"5622871";"8,62168110868295";"50,7407281813769";"RNV MRB";"0";"01.01.1995";"null";"1";"Hessen";"Gießen";"Marburg-Biedenkopf";"Lohra";"Lohra";"06";"5";"34";"013";"040"
"3010320";"10320";"de:06534:10320";"Konrad-Gaul-Straße";"Lohra Konrad-Gaul-Straße";"3473339";"5622913";"8,62125307755483";"50,7411043464244";"RNV MRB";"0";"01.01.1995";"null";"1";"Hessen";"Gießen";"Marburg-Biedenkopf";"Lohra";"Lohra";"06";"5";"34";"013";"040"
"3010349";"10349";"de:06534:10349";"Marburger Straße";"Lohra Marburger Straße";"3474357";"5622040";"8,63573533829362";"50,7333027118471";"RNV MRB";"0";"01.01.1995";"null";"1";"Hessen";"Gießen";"Marburg-Biedenkopf";"Lohra";"Lohra";"06";"5";"34";"013";"040"
"3010443";"10443";"de:06534:10443";"Neue Mitte";"Lohra Neue Mitte";"3473651";"5622563";"8,62569805692653";"50,7379724061076";"RNV MRB";"0";"20.07.2014";"null";"1";"Hessen";"Gießen";"Marburg-Biedenkopf";"Lohra";"Lohra";"06";"5";"34";"013";"040"
"3013254";"13254";"de:06534:13254";"Schule";"Lohra Schule";"3474384";"5622517";"8,6360846026692";"50,7375917165737";"RNV MRB";"0";"01.01.1995";"null";"1";"Hessen";"Gießen";"Marburg-Biedenkopf";"Lohra";"Lohra";"06";"5";"34";"013";"040"
"3019914";"19914";"de:06534:19914";"Abzw. Nanzhausen";"Lohra-Nanz-Willershausen Abzweig Nanzhausen";"3475210";"5624212";"8,64767113848835";"50,7528641419944";"RNV MRB";"0";"01.01.1995";"null";"1";"Hessen";"Gießen";"Marburg-Biedenkopf";"Lohra";"Nanz-Willershausen";"06";"5";"34";"013";"050"
"3019915";"19915";"de:06534:19915";"An der Bauhecke";"Lohra-Nanz-Willershausen An der Bauhecke";"3475407";"5624684";"8,65043109599979";"50,7571153862256";"RNV MRB";"0";"01.01.1995";"null";"1";"Hessen";"Gießen";"Marburg-Biedenkopf";"Lohra";"Nanz-Willershausen";"06";"5";"34";"013";"050"
"3013259";"13259";"de:06534:13259";"Nanzhausen Ort";"Lohra-Nanz-Willershausen Nanzhausen Ort";"3474284";"5624143";"8,63455449586261";"50,7522035865294";"RNV MRB";"0";"01.01.1995";"null";"1";"Hessen";"Gießen";"Marburg-Biedenkopf";"Lohra";"Nanz-Willershausen";"06";"5";"34";"013";"050"
"3013228";"13228";"de:06534:13228";"Dorfgemeinschaftshaus";"Lohra-Reimershausen Dorfgemeinschaftshaus";"3474534";"5618866";"8,63846159605601";"50,7047789316144";"RNV MRB";"0";"01.01.1995";"null";"1";"Hessen";"Gießen";"Marburg-Biedenkopf";"Lohra";"Reimershausen";"06";"5";"34";"013";"060"
"3010411";"10411";"de:06534:10411";"Pfeffermühle";"Lohra-Reimershausen Pfeffermühle";"3474114";"5618723";"8,63252629772106";"50,7034749238582";"RNV MRB";"0";"24.08.2009";"null";"1";"Hessen";"Gießen";"Marburg-Biedenkopf";"Lohra";"Reimershausen";"06";"5";"34";"013";"060"
"3013231";"13231";"de:06534:13231";"Bürgerhaus";"Lohra-Rodenhausen Bürgerhaus";"3468925";"5620931";"8,55888976671662";"50,7230685410912";"RNV MRB";"0";"01.01.1995";"null";"1";"Hessen";"Gießen";"Marburg-Biedenkopf";"Lohra";"Rodenhausen";"06";"5";"34";"013";"070"
"3013233";"13233";"de:06534:13233";"Herborner Straße";"Lohra-Rollshausen Herborner Straße";"3472161";"5620318";"8,60476101183609";"50,7177223224141";"RNV MRB";"0";"01.01.1995";"null";"1";"Hessen";"Gießen";"Marburg-Biedenkopf";"Lohra";"Rollshausen";"06";"5";"34";"013";"080"
"3013232";"13232";"de:06534:13232";"Rodenhäuser Straße";"Lohra-Seelbach Rodenhäuser Straße";"3470274";"5620406";"8,57803521118631";"50,7184198728355";"RNV MRB";"0";"01.01.1995";"null";"1";"Hessen";"Gießen";"Marburg-Biedenkopf";"Lohra";"Seelbach";"06";"5";"34";"013";"090"
"3010218";"10218";"de:06534:10218";"Mühlhausen";"Lohra-Weipoltshausen Mühlhausen";"3472793";"5618467";"8,61384624642871";"50,701113362472";"RNV MRB";"0";"01.01.1995";"null";"1";"Hessen";"Gießen";"Marburg-Biedenkopf";"Lohra";"Weipoltshausen";"06";"5";"34";"013";"100"
"3013230";"13230";"de:06534:13230";"Ortsmitte";"Lohra-Weipoltshausen Ortsmitte";"3471965";"5618266";"8,60214167344711";"50,6992671988567";"RNV MRB";"0";"01.01.1995";"null";"1";"Hessen";"Gießen";"Marburg-Biedenkopf";"Lohra";"Weipoltshausen";"06";"5";"34";"013";"100"
"3011086";"11086";"de:06534:11086";"Bahnhof";"Münchhausen (Marburg) Bahnhof";"3480286";"5647683";"8,7183335241094";"50,9640398773171";"RNV MRB";"1";"01.01.1995";"null";"1";"Hessen";"Gießen";"Marburg-Biedenkopf";"Münchhausen";"Münchhausen";"06";"5";"34";"015";"010"
"3019800";"19800";"de:06534:19800";"Christenbergstraße";"Münchhausen Christenbergstraße";"3480062";"5646966";"8,71518435932176";"50,9575871589515";"RNV MRB";"0";"01.01.1995";"null";"1";"Hessen";"Gießen";"Marburg-Biedenkopf";"Münchhausen";"Münchhausen";"06";"5";"34";"015";"010"
"3020052";"20052";"de:06534:20052";"Grundschule";"Münchhausen Grundschule";"3480375";"5647116";"8,71963098417769";"50,9589462407805";"RNV MRB";"0";"01.01.1995";"null";"1";"Hessen";"Gießen";"Marburg-Biedenkopf";"Münchhausen";"Münchhausen";"06";"5";"34";"015";"010"
"3019831";"19831";"de:06534:19831";"Oberaspher Straße";"Münchhausen-Niederasphe Oberaspher Straße";"3476517";"5645552";"8,66482219628922";"50,9447433147222";"RNV MRB";"0";"01.01.1995";"null";"1";"Hessen";"Gießen";"Marburg-Biedenkopf";"Münchhausen";"Niederasphe";"06";"5";"34";"015";"020"
"3019832";"19832";"de:06534:19832";"Raiffeisenstraße";"Münchhausen-Niederasphe Raiffeisenstraße";"3476701";"5645293";"8,66745678877911";"50,9424226768883";"RNV MRB";"0";"01.01.1995";"null";"1";"Hessen";"Gießen";"Marburg-Biedenkopf";"Münchhausen";"Niederasphe";"06";"5";"34";"015";"020"
"3013114";"13114";"de:06534:13114";"Violinstraße";"Münchhausen-Niederasphe Violinstraße";"3476708";"5644907";"8,66758107687947";"50,9389532684026";"RNV MRB";"0";"01.01.1995";"null";"1";"Hessen";"Gießen";"Marburg-Biedenkopf";"Münchhausen";"Niederasphe";"06";"5";"34";"015";"020"
"3019807";"19807";"de:06534:19807";"Aspher Straße";"Münchhausen-Oberasphe Aspher Straße";"3475402";"5647167";"8,64884844142301";"50,9592137097931";"RNV MRB";"0";"01.01.1995";"null";"1";"Hessen";"Gießen";"Marburg-Biedenkopf";"Münchhausen";"Oberasphe";"06";"5";"34";"015";"030"
"3011110";"11110";"de:06534:11110";"Bahnhof";"Münchhausen-Simtshausen Bahnhof";"3479290";"5645223";"8,70429622480744";"50,941892333941";"RNV MRB";"1";"01.01.1995";"null";"1";"Hessen";"Gießen";"Marburg-Biedenkopf";"Münchhausen";"Simtshausen";"06";"5";"34";"015";"040"
"3019801";"19801";"de:06534:19801";"Bundesstraße";"Münchhausen-Simtshausen Bundesstraße";"3479450";"5645316";"8,70656737822216";"50,9427340280787";"RNV MRB";"0";"01.01.1995";"null";"1";"Hessen";"Gießen";"Marburg-Biedenkopf";"Münchhausen";"Simtshausen";"06";"5";"34";"015";"040"
"3020050";"20050";"de:06534:20050";"Mittelsimtshausen";"Münchhausen-Simtshausen Mittelsimtshausen";"3479041";"5644862";"8,70077435675751";"50,938638348288";"RNV MRB";"0";"01.01.1995";"null";"1";"Hessen";"Gießen";"Marburg-Biedenkopf";"Münchhausen";"Simtshausen";"06";"5";"34";"015";"040"
"3020049";"20049";"de:06534:20049";"Mühlenbach";"Münchhausen-Simtshausen Mühlenbach";"3479025";"5644288";"8,70057979730471";"50,9334781525609";"RNV MRB";"0";"01.01.1995";"null";"1";"Hessen";"Gießen";"Marburg-Biedenkopf";"Münchhausen";"Simtshausen";"06";"5";"34";"015";"040"
"3019833";"19833";"de:06534:19833";"Obersimtshausen";"Münchhausen-Simtshausen Obersimtshausen";"3479032";"5645306";"8,70062074349786";"50,9426290776684";"RNV MRB";"0";"01.01.1995";"null";"1";"Hessen";"Gießen";"Marburg-Biedenkopf";"Münchhausen";"Simtshausen";"06";"5";"34";"015";"040"
"3019802";"19802";"de:06534:19802";"Untersimtshausen";"Münchhausen-Simtshausen Untersimtshausen";"3479335";"5644128";"8,70499861255363";"50,9320511307014";"RNV MRB";"0";"01.01.1995";"null";"1";"Hessen";"Gießen";"Marburg-Biedenkopf";"Münchhausen";"Simtshausen";"06";"5";"34";"015";"040"
"3020055";"20055";"de:06534:20055";"Gasthaus zur Post";"Münchhausen-Wollmar Gasthaus zur Post";"3477409";"5648497";"8,67733096199247";"50,9712510560691";"RNV MRB";"0";"01.01.1995";"null";"1";"Hessen";"Gießen";"Marburg-Biedenkopf";"Münchhausen";"Wollmar";"06";"5";"34";"015";"050"
"3020054";"20054";"de:06534:20054";"Grabenstraße";"Münchhausen-Wollmar Grabenstraße";"3478017";"5648567";"8,68598249808522";"50,9719038146833";"RNV MRB";"0";"01.01.1995";"null";"1";"Hessen";"Gießen";"Marburg-Biedenkopf";"Münchhausen";"Wollmar";"06";"5";"34";"015";"050"
"3020053";"20053";"de:06534:20053";"Schillerhöfe";"Münchhausen-Wollmar Schillerhöfe";"3478651";"5648617";"8,69500561327995";"50,9723771216611";"RNV MRB";"0";"01.01.1995";"null";"1";"Hessen";"Gießen";"Marburg-Biedenkopf";"Münchhausen";"Wollmar";"06";"5";"34";"015";"050"
"3013407";"13407";"de:06534:13407";"Feuerwehrhaus";"Neustadt (Hessen)-Mengsberg Feuerwehrhaus";"3507414";"5640658";"9,1043450314499";"50,901183022571";"RNV MRB";"0";"01.01.1995";"null";"1";"Hessen";"Gießen";"Marburg-Biedenkopf";"Neustadt (Hessen)";"Mengsberg";"06";"5";"34";"016";"010"
"3010483";"10483";"de:06534:10483";"Gecksmühle";"Neustadt (Hessen)-Mengsberg Gecksmühle";"3505828";"5641481";"9,08181265423066";"50,9085990938121";"RNV MRB";"0";"14.12.2025";"null";"1";"Hessen";"Gießen";"Marburg-Biedenkopf";"Neustadt (Hessen)";"Mengsberg";"06";"5";"34";"016";"010"
"3010417";"10417";"de:06534:10417";"Jäckelsmühle";"Neustadt (Hessen)-Mengsberg Jäckelsmühle";"3506417";"5641306";"9,09018372629029";"50,9070198001825";"RNV MRB";"0";"13.12.2009";"null";"1";"Hessen";"Gießen";"Marburg-Biedenkopf";"Neustadt (Hessen)";"Mengsberg";"06";"5";"34";"016";"010"
"3010350";"10350";"de:06534:10350";"Schul-/Sportzentrum";"Neustadt (Hessen)-Mengsberg Schul-/Sportzentrum";"3506947";"5641095";"9,09771477118122";"50,9051170107585";"RNV MRB";"0";"01.01.1995";"null";"1";"Hessen";"Gießen";"Marburg-Biedenkopf";"Neustadt (Hessen)";"Mengsberg";"06";"5";"34";"016";"010"
"3010478";"10478";"de:06534:10478";"Zum Engelhain";"Neustadt (Hessen)-Mengsberg Zum Engelhain";"3506976";"5640777";"9,09812100151091";"50,9022581503508";"RNV MRB";"0";"09.09.2024";"null";"1";"Hessen";"Gießen";"Marburg-Biedenkopf";"Neustadt (Hessen)";"Mengsberg";"06";"5";"34";"016";"010"
"3010351";"10351";"de:06534:10351";"Kindergarten";"Neustadt (Hessen)-Momberg Kindergarten";"3507543";"5638090";"9,10612602171015";"50,8780974734417";"RNV MRB";"0";"01.01.1995";"null";"1";"Hessen";"Gießen";"Marburg-Biedenkopf";"Neustadt (Hessen)";"Momberg";"06";"5";"34";"016";"020"
"3013333";"13333";"de:06534:13333";"Kirche";"Neustadt (Hessen)-Momberg Kirche";"3507663";"5638258";"9,10783451784976";"50,8796060650967";"RNV MRB";"0";"01.01.1995";"null";"1";"Hessen";"Gießen";"Marburg-Biedenkopf";"Neustadt (Hessen)";"Momberg";"06";"5";"34";"016";"020"
"3010300";"10300";"de:06534:10300";"Schützenstraße";"Neustadt (Hessen)-Momberg Schützenstraße";"3507817";"5637947";"9,11001603833128";"50,8768084109897";"RNV MRB";"0";"01.01.1995";"null";"1";"Hessen";"Gießen";"Marburg-Biedenkopf";"Neustadt (Hessen)";"Momberg";"06";"5";"34";"016";"020"
"3010352";"10352";"de:06534:10352";"Am Kaufpark";"Neustadt (Hessen) Am Kaufpark";"3506808";"5634506";"9,0956166009437";"50,8458896310779";"RNV MRB";"0";"01.01.1995";"null";"1";"Hessen";"Gießen";"Marburg-Biedenkopf";"Neustadt (Hessen)";"Neustadt (Hessen)";"06";"5";"34";"016";"030"
"3010469";"10469";"de:06534:10469";"Am Stadtwald";"Neustadt (Hessen) Am Stadtwald";"3507253";"5633922";"9,10192341069385";"50,8406345999837";"RNV MRB";"0";"12.12.2021";"null";"1";"Hessen";"Gießen";"Marburg-Biedenkopf";"Neustadt (Hessen)";"Neustadt (Hessen)";"06";"5";"34";"016";"030"
"3011075";"11075";"de:06534:11075";"Bahnhof";"Neustadt (Hessen) Bahnhof";"3508581";"5635018";"9,12080242421635";"50,8504685788801";"RNV MRB";"1";"01.01.1995";"null";"1";"Hessen";"Gießen";"Marburg-Biedenkopf";"Neustadt (Hessen)";"Neustadt (Hessen)";"06";"5";"34";"016";"030"
"3010264";"10264";"de:06534:10264";"Bahnhof/Im Hattenrod";"Neustadt (Hessen) Bahnhof/Im Hattenrod";"3508464";"5635069";"9,11914221574931";"50,8509287402927";"RNV MRB";"0";"01.01.1995";"null";"1";"Hessen";"Gießen";"Marburg-Biedenkopf";"Neustadt (Hessen)";"Neustadt (Hessen)";"06";"5";"34";"016";"030"
"3040533";"40533";"de:06534:40533";"Bahnhofstraße (SEV)";"Neustadt (Hessen) Bahnhofstraße (SEV)";"3508487";"5635085";"9,11946918488314";"50,8510722303692";"RNV MRB";"0";"14.12.2025";"null";"1";"Hessen";"Gießen";"Marburg-Biedenkopf";"Neustadt (Hessen)";"Neustadt (Hessen)";"06";"5";"34";"016";"030"
"3010481";"10481";"de:06534:10481";"Erksdorfer Weg";"Neustadt (Hessen) Erksdorfer Weg";"3505517";"5634327";"9,07728368598311";"50,8442942555112";"RNV MRB";"0";"14.12.2025";"null";"1";"Hessen";"Gießen";"Marburg-Biedenkopf";"Neustadt (Hessen)";"Neustadt (Hessen)";"06";"5";"34";"016";"030"
"3040202";"40202";"de:06534:40202";"Freibad (Ersatz)";"Neustadt (Hessen) Freibad (Ersatz)";"3507571";"5634812";"9,10645632967715";"50,8486308633029";"RNV MRB";"0";"27.04.2020";"null";"1";"Hessen";"Gießen";"Marburg-Biedenkopf";"Neustadt (Hessen)";"Neustadt (Hessen)";"06";"5";"34";"016";"030"
"3010334";"10334";"de:06534:10334";"Gleimenheiner Straße";"Neustadt (Hessen) Gleimenheiner Straße";"3507646";"5634072";"9,10750589819007";"50,84197793226";"RNV MRB";"0";"01.01.1995";"null";"1";"Hessen";"Gießen";"Marburg-Biedenkopf";"Neustadt (Hessen)";"Neustadt (Hessen)";"06";"5";"34";"016";"030"
"3022584";"22584";"de:06534:22584";"Hindenburgstraße";"Neustadt (Hessen) Hindenburgstraße";"3507682";"5634491";"9,10802574846846";"50,8457438997721";"RNV MRB";"0";"01.01.1995";"null";"1";"Hessen";"Gießen";"Marburg-Biedenkopf";"Neustadt (Hessen)";"Neustadt (Hessen)";"06";"5";"34";"016";"030"
"3010257";"10257";"de:06534:10257";"Lehmkaute";"Neustadt (Hessen) Lehmkaute";"3508009";"5635365";"9,11268766604962";"50,8535959683114";"RNV MRB";"0";"01.01.1995";"null";"1";"Hessen";"Gießen";"Marburg-Biedenkopf";"Neustadt (Hessen)";"Neustadt (Hessen)";"06";"5";"34";"016";"030"
